subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Tx-Ch-61,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,16.75,Outside,Social,Other,Body Weight,78,2001-05-30T05:00:00.000Z,2008-10-06T21:46:03.000Z
Tx-Ch-61,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,13.25,Outside,Social,Other,Body Weight,78,1998-02-18T06:00:00.000Z,2008-10-06T21:46:03.000Z
Al-Ch-8,Alamogordo Primate Facility,Chimpanzee,Male,30,Mixed,Social,Chow,Body Weight,78,2004-03-16T06:00:00.000Z,2008-04-07T16:19:07.000Z
Al-Ch-27,Alamogordo Primate Facility,Chimpanzee,Male,20.75,Mixed,Social,Chow,Body Weight,78,2002-08-27T05:00:00.000Z,2008-10-03T17:28:34.000Z
Al-Ch-97,Alamogordo Primate Facility,Chimpanzee,Male,18.75,Mixed,Social,Chow,Body Weight,78,2007-12-06T06:00:00.000Z,2008-09-12T16:14:27.000Z
Tx-Ch-95,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,18.5,Outside,Social,Other,Body Weight,78,1981-07-15T05:00:00.000Z,2008-09-17T20:04:12.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,11.75,Inside,Social,Chow,Body Weight,78,1989-11-15T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-32,Alamogordo Primate Facility,Chimpanzee,Male,13.25,Mixed,Social,Chow,Body Weight,78,1996-04-09T05:00:00.000Z,2008-10-03T17:28:39.000Z
Tx-Ch-4,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30.5,Outside,Social,Other,Body Weight,78,1996-09-17T05:00:00.000Z,2008-09-17T21:05:48.000Z
Tx-Ch-60,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,18.75,Outside,Social,Other,Body Weight,78,2003-05-14T05:00:00.000Z,2008-10-03T21:26:21.000Z
Al-Ch-8,Alamogordo Primate Facility,Chimpanzee,Male,30.25,Mixed,Social,Chow,Body Weight,78,2004-05-10T05:00:00.000Z,2008-04-07T16:19:07.000Z
Tx-Ch-78,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,15.25,Outside,Social,Other,Body Weight,78,2003-06-10T05:00:00.000Z,2009-01-21T21:41:56.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,23,Outside,Social,Other,Body Weight,78,1989-01-11T06:00:00.000Z,2008-09-22T21:09:35.000Z
Tx-Ch-52,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,10.25,Outside,Social,Other,Body Weight,78,1993-02-10T06:00:00.000Z,2008-10-02T19:36:00.000Z
Al-Ch-82,Alamogordo Primate Facility,Chimpanzee,Female,15.25,Mixed,Social,Chow,Body Weight,78,2007-03-29T05:00:00.000Z,2008-09-12T16:14:26.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,18.25,Outside,Social,Other,Body Weight,78,1997-02-20T06:00:00.000Z,2008-09-18T18:59:22.000Z
Ye-Ch-34,Emory NPRC,Chimpanzee,Male,27.25,Inside,Social,Chow,Body Weight,78,1999-04-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-44,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,10.5,Outside,Social,Other,Body Weight,78,1988-09-28T05:00:00.000Z,2008-09-30T18:52:09.000Z
Tx-Ch-17,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30.5,Outside,Social,Other,Body Weight,78,1997-07-17T05:00:00.000Z,2008-10-21T21:16:50.000Z
Tx-Ch-58,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,12.25,Outside,Social,Other,Body Weight,78,1996-02-22T06:00:00.000Z,2008-10-03T21:26:08.000Z
Tx-Ch-17,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,32.5,Outside,Social,Other,Body Weight,78,1999-07-21T05:00:00.000Z,2008-10-21T21:16:50.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,21,Mixed,Social,Chow,Body Weight,78,2008-03-11T05:00:00.000Z,2008-09-12T16:14:25.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,29.25,Inside,Social,Chow,Body Weight,77.8,1989-05-15T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,31.75,Inside,Social,Chow,Body Weight,77.79,2016-12-20T12:00:00.000Z,2023-03-26T22:40:03.582Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26.75,Inside,Social,Chow,Body Weight,77.565,2017-09-29T12:00:00.000Z,2023-03-26T22:40:16.634Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26.5,Inside,Social,Chow,Body Weight,77.565,2017-07-28T12:00:00.000Z,2023-03-26T22:40:16.723Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33.75,Inside,Social,Chow,Body Weight,77.56,2018-12-22T12:00:00.000Z,2023-03-26T22:40:02.274Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,30.5,Inside,Social,Chow,Body Weight,77.56,2021-07-31T12:00:00.000Z,2023-03-26T22:40:14.476Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32.5,Inside,Social,Chow,Body Weight,77.56,2017-09-22T12:00:00.000Z,2023-03-26T22:40:03.147Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35.25,Inside,Social,Chow,Body Weight,77.56,2020-06-24T12:00:00.000Z,2023-03-26T22:40:01.272Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,30.75,Inside,Social,Chow,Body Weight,77.56,2021-10-25T12:00:00.000Z,2023-03-26T22:40:14.342Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32.5,Inside,Social,Chow,Body Weight,77.56,2017-07-16T12:00:00.000Z,2023-03-26T22:40:03.241Z
Al-Ch-57,Alamogordo Primate Facility,Chimpanzee,Female,21.75,Mixed,Social,Chow,Body Weight,77.5,2008-03-26T05:00:00.000Z,2008-09-12T16:14:25.000Z
Ye-Ch-85,Emory NPRC,Chimpanzee,Male,10.25,Inside,Social,Chow,Body Weight,77.5,1991-04-29T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-32,Alamogordo Primate Facility,Chimpanzee,Male,13.25,Mixed,Social,Chow,Body Weight,77.5,1996-03-28T06:00:00.000Z,2008-10-03T17:28:39.000Z
Al-Ch-82,Alamogordo Primate Facility,Chimpanzee,Female,16,Mixed,Social,Chow,Body Weight,77.5,2007-12-11T06:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,22,Mixed,Social,Chow,Body Weight,77.5,2010-10-20T12:00:00.000Z,2021-03-25T12:05:35.587Z
Ye-Ch-52,Emory NPRC,Chimpanzee,Male,15.25,Inside,Social,Chow,Body Weight,77.5,1991-07-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-40,Emory NPRC,Chimpanzee,Female,23.5,Inside,Social,Chow,Body Weight,77.5,1991-09-23T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,21,Inside,Social,Chow,Body Weight,77.5,1993-10-13T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,23.75,Mixed,Social,Chow,Body Weight,77.5,2007-12-12T06:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,19.75,Inside,Social,Chow,Body Weight,77.5,1992-07-07T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,13,Inside,Social,Chow,Body Weight,77.5,1990-03-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,13.25,Inside,Social,Chow,Body Weight,77.5,1990-06-20T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,77.5,1990-11-29T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-40,Emory NPRC,Chimpanzee,Female,25.25,Inside,Social,Chow,Body Weight,77.5,1993-06-25T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,38.5,Inside,Social,Chow,Body Weight,77.5,1996-10-24T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,22.75,Mixed,Social,Chow,Body Weight,77.5,2009-10-23T12:00:00.000Z,2021-03-05T17:45:21.880Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,40,Inside,Social,Chow,Body Weight,77.5,1998-03-16T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-77,Alamogordo Primate Facility,Chimpanzee,Male,16,Mixed,Social,Chow,Body Weight,77.5,2006-06-06T05:00:00.000Z,2008-04-07T16:19:14.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,41,Inside,Social,Chow,Body Weight,77.5,1999-04-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,11.5,Inside,Social,Chow,Body Weight,77.5,1989-09-19T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,10.75,Inside,Social,Chow,Body Weight,77.5,1988-11-17T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,29.5,Inside,Social,Chow,Body Weight,77.4,1989-09-19T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33.25,Inside,Social,Chow,Body Weight,77.34,2018-05-21T12:00:00.000Z,2023-03-26T22:40:02.655Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29,Inside,Social,Chow,Body Weight,77.34,2020-02-27T12:00:00.000Z,2023-03-26T22:40:15.385Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,77.34,2017-01-23T12:00:00.000Z,2023-03-26T22:40:03.544Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,77.34,2019-12-29T12:00:00.000Z,2023-03-26T22:40:01.532Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,77.34,2020-01-28T12:00:00.000Z,2023-03-26T22:40:01.487Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,77.2,2017-02-22T12:00:00.000Z,2023-03-26T22:40:03.499Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,12,Inside,Social,Chow,Body Weight,77.2,1989-03-31T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,12,Inside,Social,Chow,Body Weight,77.2,1989-02-13T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-32,Alamogordo Primate Facility,Chimpanzee,Male,15.5,Mixed,Social,Chow,Body Weight,77.2,1998-08-27T05:00:00.000Z,2008-10-03T17:28:39.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33.25,Inside,Social,Chow,Body Weight,77.11,2018-06-20T12:00:00.000Z,2023-03-26T22:40:02.570Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26,Inside,Social,Chow,Body Weight,77.11,2017-03-09T12:00:00.000Z,2023-03-26T22:40:16.972Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36,Inside,Social,Chow,Body Weight,77.11,2021-01-24T12:00:00.000Z,2023-03-26T22:40:00.926Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,30.5,Inside,Social,Chow,Body Weight,77.11,2021-06-29T12:00:00.000Z,2023-03-26T22:40:14.521Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,30.25,Inside,Social,Chow,Body Weight,77.11,2021-05-30T12:00:00.000Z,2023-03-26T22:40:14.573Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26,Inside,Social,Chow,Body Weight,77.11,2017-02-22T12:00:00.000Z,2023-03-26T22:40:17.030Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,25.75,Inside,Social,Chow,Body Weight,77.11,2016-10-14T12:00:00.000Z,2023-03-26T22:40:17.316Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33,Inside,Social,Chow,Body Weight,77.11,2018-03-22T12:00:00.000Z,2023-03-26T22:40:02.862Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,37.5,Inside,Social,Chow,Body Weight,77.11,2022-08-03T12:00:00.000Z,2023-03-26T22:39:59.844Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29.5,Inside,Social,Chow,Body Weight,77.11,2020-07-19T12:00:00.000Z,2023-03-26T22:40:15.169Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,77.11,2017-03-09T12:00:00.000Z,2023-03-26T22:40:03.459Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35.25,Inside,Social,Chow,Body Weight,77.11,2020-05-24T12:00:00.000Z,2023-03-26T22:40:01.313Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29.25,Inside,Social,Chow,Body Weight,77.11,2020-04-19T12:00:00.000Z,2023-03-26T22:40:15.304Z
Tx-Ch-42,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17.5,Outside,Social,Other,Body Weight,77,1994-07-22T05:00:00.000Z,2008-09-30T18:37:27.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,24.5,Outside,Social,Other,Body Weight,77,2003-06-03T05:00:00.000Z,2008-09-18T18:59:22.000Z
Tx-Ch-17,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,31,Outside,Social,Other,Body Weight,77,1998-03-26T06:00:00.000Z,2008-10-21T21:16:50.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,77,1992-01-03T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-78,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,13.25,Outside,Social,Other,Body Weight,77,2001-08-09T05:00:00.000Z,2009-01-21T21:41:56.000Z
Tx-Ch-16,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,34,Outside,Social,Other,Body Weight,77,2000-02-02T06:00:00.000Z,2008-10-21T21:16:41.000Z
Tx-Ch-16,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30,Outside,Social,Other,Body Weight,77,1996-02-28T06:00:00.000Z,2008-10-21T21:16:41.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,33.75,Inside,Social,Chow,Body Weight,77,1990-08-10T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-123,Emory NPRC,Chimpanzee,Male,11.25,Inside,Social,Chow,Body Weight,77,1998-06-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,77,1991-02-27T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,20.75,Mixed,Social,Chow,Body Weight,77,2010-04-06T12:00:00.000Z,2021-03-25T12:05:47.507Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,12.5,Inside,Social,Chow,Body Weight,77,1989-07-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,24.25,Mixed,Social,Chow,Body Weight,77,2008-06-18T05:00:00.000Z,2008-09-12T16:14:27.000Z
Tx-Ch-29,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,24.5,Outside,Social,Other,Body Weight,77,1995-07-26T05:00:00.000Z,2008-09-23T21:53:08.000Z
Tx-Ch-42,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,21.5,Outside,Social,Other,Body Weight,77,1998-08-04T05:00:00.000Z,2008-09-30T18:37:27.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,22.75,Mixed,Social,Chow,Body Weight,77,2009-11-20T12:00:00.000Z,2021-03-05T17:45:21.839Z
Ye-Ch-40,Emory NPRC,Chimpanzee,Female,23.75,Inside,Social,Chow,Body Weight,77,1991-12-23T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-7,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,27.25,Outside,Social,Other,Body Weight,77,1992-04-08T05:00:00.000Z,2008-10-10T20:57:45.000Z
Tx-Ch-7,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,26.5,Outside,Social,Other,Body Weight,77,1991-09-19T05:00:00.000Z,2008-10-10T20:57:45.000Z
Ye-Ch-40,Emory NPRC,Chimpanzee,Female,25,Inside,Social,Chow,Body Weight,77,1993-02-19T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,22.5,Mixed,Social,Chow,Body Weight,77,2006-08-02T05:00:00.000Z,2008-04-07T16:19:16.000Z
Al-Ch-7,Alamogordo Primate Facility,Chimpanzee,Female,33.5,Mixed,Social,Chow,Body Weight,77,2007-06-12T05:00:00.000Z,2008-09-12T16:14:21.000Z
Al-Ch-8,Alamogordo Primate Facility,Chimpanzee,Male,33.5,Mixed,Social,Chow,Body Weight,77,2007-09-06T05:00:00.000Z,2008-09-12T16:14:21.000Z
Tx-Ch-60,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,18.75,Outside,Social,Other,Body Weight,77,2003-03-25T06:00:00.000Z,2008-10-03T21:26:21.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,23.5,Outside,Social,Other,Body Weight,77,1988-09-01T05:00:00.000Z,2008-09-17T20:53:57.000Z
Ye-Ch-103,Emory NPRC,Chimpanzee,Male,10,Inside,Social,Chow,Body Weight,77,1994-02-10T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,22.25,Outside,Social,Other,Body Weight,77,1987-04-22T05:00:00.000Z,2008-09-17T20:53:57.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,32.5,Inside,Social,Chow,Body Weight,77,1992-07-11T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-29,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,23.5,Outside,Social,Other,Body Weight,77,1994-08-02T05:00:00.000Z,2008-09-23T21:53:08.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,21,Outside,Social,Other,Body Weight,77,1986-02-18T06:00:00.000Z,2008-09-17T20:53:57.000Z
Tx-Ch-2,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,20.25,Outside,Social,Other,Body Weight,77,1985-06-06T05:00:00.000Z,2008-09-17T20:53:57.000Z
Ye-Ch-101,Emory NPRC,Chimpanzee,Male,15.75,Inside,Social,Chow,Body Weight,77,1999-02-15T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,17.75,Mixed,Social,Chow,Body Weight,77,1995-10-24T05:00:00.000Z,2008-10-03T17:28:23.000Z
Tx-Ch-45,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,14,Outside,Social,Other,Body Weight,77,1992-06-16T05:00:00.000Z,2008-09-30T18:52:12.000Z
Ye-Ch-42,Emory NPRC,Chimpanzee,Male,29.75,Inside,Social,Chow,Body Weight,77,1998-11-23T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-52,Emory NPRC,Chimpanzee,Male,15,Inside,Social,Chow,Body Weight,77,1991-06-20T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,22,Mixed,Social,Chow,Body Weight,77,2010-09-29T12:00:00.000Z,2021-03-25T12:05:35.618Z
Tx-Ch-45,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,12.75,Outside,Social,Other,Body Weight,77,1991-02-13T06:00:00.000Z,2008-09-30T18:52:11.000Z
Al-Ch-17,Alamogordo Primate Facility,Chimpanzee,Female,29.25,Mixed,Social,Chow,Body Weight,77,2007-05-24T05:00:00.000Z,2008-09-12T16:14:22.000Z
Tx-Ch-59,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17.25,Outside,Social,Other,Body Weight,77,2001-05-07T05:00:00.000Z,2008-10-03T21:26:15.000Z
Ye-Ch-34,Emory NPRC,Chimpanzee,Male,27,Inside,Social,Chow,Body Weight,77,1999-02-17T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,31,Inside,Social,Chow,Body Weight,77,1991-03-27T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,22.25,Outside,Social,Other,Body Weight,77,1988-04-06T05:00:00.000Z,2008-09-22T21:09:35.000Z
Tx-Ch-94,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30,Outside,Social,Other,Body Weight,77,1992-02-19T06:00:00.000Z,2008-09-17T20:22:59.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,39.75,Inside,Social,Chow,Body Weight,77,1998-01-21T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,40,Inside,Social,Chow,Body Weight,77,1998-02-24T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,20.25,Outside,Social,Other,Body Weight,77,1999-02-25T06:00:00.000Z,2008-09-18T18:59:22.000Z
Ye-Ch-40,Emory NPRC,Chimpanzee,Female,23.25,Inside,Social,Chow,Body Weight,77,1991-05-29T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-26,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,28,Outside,Social,Other,Body Weight,77,1996-01-10T06:00:00.000Z,2008-09-22T21:09:29.000Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,31.5,Inside,Social,Chow,Body Weight,76.9,1989-09-19T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34,Inside,Social,Chow,Body Weight,76.88,2019-03-23T12:00:00.000Z,2023-03-26T22:40:02.038Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33,Inside,Social,Chow,Body Weight,76.88,2018-01-21T12:00:00.000Z,2023-03-26T22:40:02.959Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,76.88,2019-05-14T12:00:00.000Z,2023-03-26T22:40:01.944Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33,Inside,Social,Chow,Body Weight,76.88,2018-02-20T12:00:00.000Z,2023-03-26T22:40:02.912Z
Ye-Ch-246,Emory NPRC,Chimpanzee,Female,29,Inside,Social,Chow,Body Weight,76.7,1998-03-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,31.75,Inside,Social,Chow,Body Weight,76.66,2016-10-22T12:00:00.000Z,2023-03-26T22:40:03.708Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,31.75,Inside,Social,Chow,Body Weight,76.66,2016-11-07T12:00:00.000Z,2023-03-26T22:40:03.664Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,37.25,Inside,Social,Chow,Body Weight,76.66,2022-05-29T12:00:00.000Z,2023-03-26T22:39:59.936Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,27,Inside,Social,Chow,Body Weight,76.657,2017-12-19T12:00:00.000Z,2023-03-26T22:40:16.548Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26,Inside,Social,Chow,Body Weight,76.657,2016-12-24T12:00:00.000Z,2023-03-26T22:40:17.171Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,25.5,Inside,Social,Chow,Body Weight,76.5,1998-04-22T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,34,Inside,Social,Chow,Body Weight,76.5,1994-03-28T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-97,Alamogordo Primate Facility,Chimpanzee,Male,19,Mixed,Social,Chow,Body Weight,76.5,2008-03-10T05:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,13.5,Inside,Social,Chow,Body Weight,76.5,1990-08-17T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-8,Alamogordo Primate Facility,Chimpanzee,Male,33.25,Mixed,Social,Chow,Body Weight,76.5,2007-06-05T05:00:00.000Z,2008-09-12T16:14:21.000Z
Al-Ch-65,Alamogordo Primate Facility,Chimpanzee,Female,20.5,Mixed,Social,Chow,Body Weight,76.5,2007-03-29T05:00:00.000Z,2008-09-12T16:14:25.000Z
Al-Ch-8,Alamogordo Primate Facility,Chimpanzee,Male,34,Mixed,Social,Chow,Body Weight,76.5,2008-02-11T06:00:00.000Z,2008-09-12T16:14:21.000Z
Ye-Ch-101,Emory NPRC,Chimpanzee,Male,12.75,Inside,Social,Chow,Body Weight,76.5,1996-01-29T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-103,Emory NPRC,Chimpanzee,Male,10.5,Inside,Social,Chow,Body Weight,76.5,1994-08-29T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,25.75,Mixed,Social,Chow,Body Weight,76.5,2005-01-27T06:00:00.000Z,2008-04-07T16:19:11.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,30.5,Inside,Social,Chow,Body Weight,76.5,1990-07-03T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-20,Alamogordo Primate Facility,Chimpanzee,Male,28.5,Mixed,Social,Chow,Body Weight,76.5,2007-10-04T05:00:00.000Z,2008-09-12T16:14:22.000Z
Ye-Ch-36,Emory NPRC,Chimpanzee,Female,31,Inside,Social,Chow,Body Weight,76.5,1993-01-11T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-82,Alamogordo Primate Facility,Chimpanzee,Female,17.75,Mixed,Social,Chow,Body Weight,76.5,2009-07-30T12:00:00.000Z,2021-03-11T22:02:26.465Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,76.5,1991-05-04T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,11.75,Inside,Social,Chow,Body Weight,76.5,1988-11-30T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-32,Alamogordo Primate Facility,Chimpanzee,Male,16,Mixed,Social,Chow,Body Weight,76.5,1999-02-18T06:00:00.000Z,2008-10-03T17:28:39.000Z
Ye-Ch-52,Emory NPRC,Chimpanzee,Male,16.75,Inside,Social,Chow,Body Weight,76.5,1993-03-03T18:00:00.000Z,1999-06-01T05:00:00.000Z
